Link,GName,Structure,Description
https://go.drugbank.com/drugs/DB06637,Dalfampridine,https://go.drugbank.com/structures/DB06637/image.svg,A potassium channel blocker used for the improvement of motor function in patients with multiple sclerosis (MS).
https://go.drugbank.com/drugs/DB01764,Dalfopristin,https://go.drugbank.com/structures/DB01764/image.svg,"An antibiotic used with quinupristin to treat severe or life-threatening infections of vancomycin-resistant Enterococcus faecium (VREF), and skin infections caused by methicillin susceptible staphylococcus aureus or streptococcus pyogenes."
https://go.drugbank.com/drugs/DB06779,Dalteparin,https://go.drugbank.com/structures/DB06779/image.svg,A low molecular weight heparin used for the prophylaxis of thrombotic events in certain patients and prevent acute cardiac ischemic events in patients with unstable angina and non-Q-wave myocardial infarction.
https://go.drugbank.com/drugs/DB06754,Danaparoid,https://go.drugbank.com/structures/DB06754/image.svg,"A heparinoid with anticoagulant and antithrombotic activities used for the treatment of acute episode of Heparin-Induced Thrombocytopenia (HIT), and for prophylaxis in patients with a history of HIT."
https://go.drugbank.com/drugs/DB01406,Danazol,https://go.drugbank.com/structures/DB01406/image.svg,A synthetic steroid and pituitary gonadotropin inhibitor used in the treatment of endometriosis and symptomatic treatment of severe pain and tenderness associated with benign fibrocystic breasts.
https://go.drugbank.com/drugs/DB01219,Dantrolene,https://go.drugbank.com/structures/DB01219/image.svg,A direct-acting skeletal muscle relaxant used for the treatment of management of the fulminant hypermetabolism of skeletal muscle leading to malignant hyperthermia crisis.
https://go.drugbank.com/drugs/DB04816,Dantron,https://go.drugbank.com/structures/DB04816/image.svg,A drug used to relieve acute and chronic inflammation of the oral cavity and oropharynx.
https://go.drugbank.com/drugs/DB06292,Dapagliflozin,https://go.drugbank.com/structures/DB06292/image.svg,A sodium-glucose cotransporter 2 inhibitor used in the management of type 2 diabetes mellitus.
https://go.drugbank.com/drugs/DB00298,Dapiprazole,https://go.drugbank.com/structures/DB00298/image.svg,Used in the treatment of iatrogenically induced mydriasis produced by adrenergic (phenylephrine) or parasympatholytic (tropicamide) agents used in certain eye examinations.
https://go.drugbank.com/drugs/DB11682,Daprodustat,https://go.drugbank.com/structures/DB11682/image.svg,A small-molecule hypoxia-inducible factor prolyl hydroxylase inhibitor used for the treatment of anemia in patients with chronic kidney disease.
https://go.drugbank.com/drugs/DB00250,Dapsone,https://go.drugbank.com/structures/DB00250/image.svg,"A sulfone drug used to treat acne vulgaris, Hansen's disease, and dermatitis herpetiformis."
https://go.drugbank.com/drugs/DB00080,Daptomycin,https://go.drugbank.com/structures/DB00080/image.svg,A cyclic lipopeptide antibiotic used to treat complicated skin and skin structure infections by susceptible Gram-positive bacteria and bacteremia due to Staphylococcus aureus.
https://go.drugbank.com/drugs/DB15031,Daridorexant,https://go.drugbank.com/structures/DB15031/image.svg,A dual orexin receptor antagonist used to treat insomnia in adults.
https://go.drugbank.com/drugs/DB00496,Darifenacin,https://go.drugbank.com/structures/DB00496/image.svg,An M3 muscarinic receptor blocker used to treat urinary incontinence.
https://go.drugbank.com/drugs/DB12941,Darolutamide,https://go.drugbank.com/structures/DB12941/image.svg,"An androgen receptor antagonist used for castration-resistant, non-metastatic prostate cancer and metastatic hormone-sensitive prostate cancer."
https://go.drugbank.com/drugs/DB01264,Darunavir,https://go.drugbank.com/structures/DB01264/image.svg,A HIV protease inhibitor used in the treatment of human immunodeficiency virus (HIV) infection in patients with history of prior antiretroviral therapies.
https://go.drugbank.com/drugs/DB09183,Dasabuvir,https://go.drugbank.com/structures/DB09183/image.svg,A direct-acting antiviral agent used to treat specific hepatitis C virus (HCV) infections in combination with other antiviral agents.
https://go.drugbank.com/drugs/DB01254,Dasatinib,https://go.drugbank.com/structures/DB01254/image.svg,A tyrosine kinase inhibitor used for the treatment of Philadelphia chromosome-positive acute lymphoblastic leukemia or chronic myeloid leukemia.
https://go.drugbank.com/drugs/DB00694,Daunorubicin,https://go.drugbank.com/structures/DB00694/image.svg,An anthracycline aminoglycoside used to induce remission of nonlymphocytic leukemia and acute lymphocytic leukemia.
https://go.drugbank.com/drugs/DB04840,Debrisoquine,https://go.drugbank.com/structures/DB04840/image.svg,"For the treatment of moderate and severe hypertension, either alone or as an adjunct, and for the treatment of renal hypertension."
https://go.drugbank.com/drugs/DB01245,Decamethonium,https://go.drugbank.com/structures/DB01245/image.svg,For use as a skeletal muscle relaxant
https://go.drugbank.com/drugs/DB01262,Decitabine,https://go.drugbank.com/structures/DB01262/image.svg,A chemotherapeutic pyrimidine nucleoside analogue used for the treatment of myelodysplastic syndromes (MDS) by inducing DNA hypomethylation and corresponding alterations in gene expression.
https://go.drugbank.com/drugs/DB01609,Deferasirox,https://go.drugbank.com/structures/DB01609/image.svg,"An iron chelator used to treat chronic iron overload caused by blood transfusions. Also used in patients with non-transfusion-dependent thalassemia syndromes, and in patients with elevated liver iron concentration and serum ferritin."
https://go.drugbank.com/drugs/DB08826,Deferiprone,https://go.drugbank.com/structures/DB08826/image.svg,An iron chelator used to treat patients with transfusional iron overload caused by thalassemia syndromes.
https://go.drugbank.com/drugs/DB00746,Deferoxamine,https://go.drugbank.com/structures/DB00746/image.svg,A chelating agent used to treat iron or aluminum toxicity and some blood transfusion dependent anemias.
https://go.drugbank.com/drugs/DB11921,Deflazacort,https://go.drugbank.com/structures/DB11921/image.svg,A corticosteroid used to treat Duchenne muscular dystrophy.
https://go.drugbank.com/drugs/DB06699,Degarelix,https://go.drugbank.com/structures/DB06699/image.svg,A GnRH receptor antagonist used in the management of advanced prostate cancer.
https://go.drugbank.com/drugs/DB11622,Dehydrocholic acid,https://go.drugbank.com/structures/DB11622/image.svg,No approved therapeutic indications.
https://go.drugbank.com/drugs/DB11943,Delafloxacin,https://go.drugbank.com/structures/DB11943/image.svg,A fluoroquinolone antibiotic used to treat skin and skin structure infections.
https://go.drugbank.com/drugs/DB11637,Delamanid,https://go.drugbank.com/structures/DB11637/image.svg,An antibiotic used to treat multidrug resistant tuberculosis.
https://go.drugbank.com/drugs/DB00705,Delavirdine,https://go.drugbank.com/structures/DB00705/image.svg,A non-nucleoside reverse transcriptase inhibitor used to treat HIV infection.
https://go.drugbank.com/drugs/DB00944,Demecarium,https://go.drugbank.com/structures/DB00944/image.svg,For the topical treatment of chronic open-angle glaucoma.
https://go.drugbank.com/drugs/DB00618,Demeclocycline,https://go.drugbank.com/structures/DB00618/image.svg,A tetracycline antibiotic used to treat a wide variety of susceptible bacterial infections.
https://go.drugbank.com/drugs/DB03619,Deoxycholic acid,https://go.drugbank.com/structures/DB03619/image.svg,A cytolytic agent injected subcutaneously to improve the appearance submental fat.
https://go.drugbank.com/drugs/DB04209,Dequalinium,https://go.drugbank.com/structures/DB04209/image.svg,"A quaternary ammonium cation antimicrobial agent used to treat common infections of the mouth and throat, as well as vaginal candidiasis."
https://go.drugbank.com/drugs/DB01089,Deserpidine,https://go.drugbank.com/structures/DB01089/image.svg,An alkaloid that has been used to manage hypertension.
https://go.drugbank.com/drugs/DB01189,Desflurane,https://go.drugbank.com/structures/DB01189/image.svg,A general inhalation anesthetic for inpatient and outpatient surgery in adults.
https://go.drugbank.com/drugs/DB01151,Desipramine,https://go.drugbank.com/structures/DB01151/image.svg,A tricyclic antidepressant used in the treatment of depression.
https://go.drugbank.com/drugs/DB01078,Deslanoside,https://go.drugbank.com/structures/DB01078/image.svg,"For the treatment and management of Congestive cardiac insufficiency, arrhythmias and heart failure."
https://go.drugbank.com/drugs/DB00967,Desloratadine,https://go.drugbank.com/structures/DB00967/image.svg,"A second generation tricyclic antihistamine used to treat seasonal and non seasonal allergic rhinitis, pruritus, and urticaria."
https://go.drugbank.com/drugs/DB00035,Desmopressin,https://go.drugbank.com/structures/DB00035/image.svg,A synthetic analog of vasopressin used to reduce renal excretion of water in central diabetes insipidus and nocturia.
https://go.drugbank.com/drugs/DB00304,Desogestrel,https://go.drugbank.com/structures/DB00304/image.svg,"A synthetic progestin used in contraception, often in combination with ethinyl estradiol."
https://go.drugbank.com/drugs/DB01260,Desonide,https://go.drugbank.com/structures/DB01260/image.svg,A topical corticosteroid used for the symptomatic treatment of inflammatory and pruritic manifestations of corticosteroid responsive dermatoses.
https://go.drugbank.com/drugs/DB00547,Desoximetasone,https://go.drugbank.com/structures/DB00547/image.svg,A glucocorticoid used to treat inflammatory and pruritic corticosteroid-responsive dermatoses.
https://go.drugbank.com/drugs/DB06780,Desoxycorticosterone acetate,https://go.drugbank.com/structures/DB06780/image.svg,Not Annotated
https://go.drugbank.com/drugs/DB06700,Desvenlafaxine,https://go.drugbank.com/structures/DB06700/image.svg,An antidepressant agent and SNRI used for the treatment of major depressive disorders in adults.
https://go.drugbank.com/drugs/DB16650,Deucravacitinib,https://go.drugbank.com/structures/DB16650/image.svg,A TYK2 inhibitor being investigated as a treatment for psoriasis.
https://go.drugbank.com/drugs/DB12161,Deutetrabenazine,https://go.drugbank.com/structures/DB12161/image.svg,A vesicular monoamine transporter 2 inhibitor used for the symptomatic treatment of tardive dyskinesia and chorea associated with Huntington's disease.
https://go.drugbank.com/drugs/DB01234,Dexamethasone,https://go.drugbank.com/structures/DB01234/image.svg,"A glucocorticoid available in various modes of administration that is used for the treatment of various inflammatory conditions, including bronchial asthma, as well as endocrine and rheumatic disorders."
https://go.drugbank.com/drugs/DB14649,Dexamethasone acetate,https://go.drugbank.com/structures/DB14649/image.svg,"Commonly known as decadron, dexamethasone acetate is a glucocorticosteroid previously marketed in the USA for the treatment of inflammatory respiratory, allergic, autoimmune, and other conditions.[T797,L10695,L14348] Developed in 1957, dexamethasone is..."
https://go.drugbank.com/drugs/DB14703,Dexamethasone metasulfobenzoate,https://go.drugbank.com/structures/DB14703/image.svg,"An ophthalmic and auricular corticosteroid used with antibiotics for the treatment of otitis externa, blepharitis, and other inflammatory eye conditions."
https://go.drugbank.com/drugs/DB00405,Dexbrompheniramine,https://go.drugbank.com/structures/DB00405/image.svg,An antihistamine used to treat allergy symptoms including upper respiratory tract symptoms.
https://go.drugbank.com/drugs/DB09555,Dexchlorpheniramine maleate,https://go.drugbank.com/structures/DB09555/image.svg,"A first generation antihistamine used to treat allergic and vasomotor rhinitis, allergic conjunctivitis, and mild urticaria and angioedema."
https://go.drugbank.com/drugs/DB01191,Dexfenfluramine,https://go.drugbank.com/structures/DB01191/image.svg,For the management of obesity including weight loss and maintenance of weight loss in patients on a reduced calorie diet
https://go.drugbank.com/drugs/DB09213,Dexibuprofen,https://go.drugbank.com/structures/DB09213/image.svg,A pharmacologically active enantiomer of racemic ibuprofen (NSAID) used to treat pain and inflammation.
https://go.drugbank.com/drugs/DB09214,Dexketoprofen,https://go.drugbank.com/structures/DB09214/image.svg,An NSAID that is the R(-)-enantiomer of racemic ketoprofen with analgesic and anti-inflammatory properties used for the treatment of mild to moderate pain.
